dataset,profile_id,seed,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,val_f1,val_auc,val_pr_auc,val_precision,val_recall,val_specificity,test1_f1_report_only,test1_auc_report_only,test1_pr_auc_report_only,test1_precision_report_only,test1_recall_report_only,test1_specificity_report_only,test2_f1_report_only,test2_auc_report_only,test2_pr_auc_report_only,test2_precision_report_only,test2_recall_report_only,test2_specificity_report_only,saved_dir
dn,s4_h0p45_m0p35_e0p20,42,4,0.45,0.35,0.2,distance_only,0.9883720930232558,0.998477508650519,0.9984526946700225,0.9770114942528736,1.0,0.9764705882352941,0.8436018957345972,0.9818020325539123,0.9543219224093984,0.7416666666666667,0.978021978021978,0.8834586466165414,0.8450704225352113,0.9841177690234295,0.9520856407886991,0.7377049180327869,0.989010989010989,0.879245283018868,outputs\dn_sdss32_final_s4_h0p45_m0p35_e0p20_seed42_20260519_002234\20260519_002947
dn,s4_h0p45_m0p35_e0p20,52,4,0.45,0.35,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9774436090225563,0.94564534872296,0.7767857142857143,0.9560439560439561,0.9060150375939849,0.8737864077669902,0.9769852788720714,0.9086575103122565,0.782608695652174,0.989010989010989,0.9056603773584906,outputs\dn_sdss32_final_s4_h0p45_m0p35_e0p20_seed52_20260519_002234\20260519_003022
dn,s4_h0p45_m0p35_e0p20,62,4,0.45,0.35,0.2,distance_only,1.0,1.0,0.9999999999999997,1.0,1.0,1.0,0.8165137614678899,0.9726927208130216,0.9203518110214122,0.7007874015748031,0.978021978021978,0.8571428571428571,0.8294930875576036,0.9702052664316816,0.866634588375424,0.7142857142857143,0.989010989010989,0.8641509433962264,outputs\dn_sdss32_final_s4_h0p45_m0p35_e0p20_seed62_20260519_002234\20260519_003057
dn,s4_h0p45_m0p35_e0p20,72,4,0.45,0.35,0.2,distance_only,0.9883720930232558,1.0,0.9999999999999999,0.9770114942528736,1.0,0.9764705882352941,0.7258064516129032,0.986449640584979,0.9670506459685868,0.5732484076433121,0.989010989010989,0.7481203007518797,0.7428571428571429,0.9894464026539499,0.9675938040651354,0.5909090909090909,1.0,0.7622641509433963,outputs\dn_sdss32_final_s4_h0p45_m0p35_e0p20_seed72_20260519_002234\20260519_003131
dn,s4_h0p45_m0p35_e0p20,82,4,0.45,0.35,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.8035714285714286,0.9815954721969761,0.9436730985859866,0.6766917293233082,0.989010989010989,0.8383458646616542,0.8090909090909091,0.9764876632801162,0.9106660284891386,0.689922480620155,0.978021978021978,0.8490566037735849,outputs\dn_sdss32_final_s4_h0p45_m0p35_e0p20_seed82_20260519_002234\20260519_003218
dn,s4_h0p50_m0p40_e0p10,42,4,0.5,0.4,0.1,distance_only,0.9883720930232558,0.9988927335640139,0.998873565090954,0.9770114942528736,1.0,0.9764705882352941,0.8035714285714286,0.9862017681566554,0.9611840426874942,0.6766917293233082,0.989010989010989,0.8383458646616542,0.8108108108108109,0.9887207132490152,0.9630476175047962,0.6870229007633588,0.989010989010989,0.8452830188679246,outputs\dn_sdss32_final_s4_h0p50_m0p40_e0p10_seed42_20260519_002234\20260519_003308
dn,s4_h0p50_m0p40_e0p10,52,4,0.5,0.4,0.1,distance_only,0.9822485207100592,0.9976470588235294,0.9976813236152277,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.8877551020408163,0.9887218045112782,0.9712848106128004,0.8285714285714286,0.9560439560439561,0.9323308270676691,0.8855721393034826,0.9859423595272653,0.9569515476301091,0.8090909090909091,0.978021978021978,0.9207547169811321,outputs\dn_sdss32_final_s4_h0p50_m0p40_e0p10_seed52_20260519_002234\20260519_003402
dn,s4_h0p50_m0p40_e0p10,62,4,0.5,0.4,0.1,distance_only,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.7929515418502202,0.9743865157398992,0.948520876464973,0.6617647058823529,0.989010989010989,0.8270676691729323,0.8372093023255814,0.979722164627825,0.9293343780959118,0.7258064516129032,0.989010989010989,0.8716981132075472,outputs\dn_sdss32_final_s4_h0p50_m0p40_e0p10_seed62_20260519_002234\20260519_003505
dn,s4_h0p50_m0p40_e0p10,72,4,0.5,0.4,0.1,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.7841409691629956,0.9747170123109973,0.9384652406322435,0.6544117647058824,0.978021978021978,0.8233082706766918,0.7929515418502202,0.9794318888658512,0.931522439720395,0.6617647058823529,0.989010989010989,0.8264150943396227,outputs\dn_sdss32_final_s4_h0p50_m0p40_e0p10_seed72_20260519_002234\20260519_003539
dn,s4_h0p50_m0p40_e0p10,82,4,0.5,0.4,0.1,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.839622641509434,0.9729199372056514,0.936467814528301,0.7355371900826446,0.978021978021978,0.8796992481203008,0.8421052631578947,0.9723823346464857,0.9055054353024483,0.7457627118644068,0.967032967032967,0.8867924528301887,outputs\dn_sdss32_final_s4_h0p50_m0p40_e0p10_seed82_20260519_002234\20260519_003613
dn,s4_h0p50_m0p35_e0p15,42,4,0.5,0.35,0.15,distance_only,0.9941520467836257,0.9980622837370242,0.9979228765426492,0.9883720930232558,1.0,0.9882352941176471,0.8530805687203792,0.9876476906552094,0.952452197297531,0.75,0.989010989010989,0.8872180451127819,0.8356807511737089,0.97677793904209,0.906575760487734,0.7295081967213115,0.978021978021978,0.8754716981132076,outputs\dn_sdss32_final_s4_h0p50_m0p35_e0p15_seed42_20260519_002234\20260519_003648
dn,s4_h0p50_m0p35_e0p15,52,4,0.5,0.35,0.15,distance_only,0.9634146341463414,0.9994463667820069,0.9994429933231181,1.0,0.9294117647058824,1.0,0.882051282051282,0.977856729736429,0.9477838286232895,0.8269230769230769,0.945054945054945,0.9323308270676691,0.9183673469387755,0.9820443707236161,0.94474467129646,0.8571428571428571,0.989010989010989,0.9433962264150944,outputs\dn_sdss32_final_s4_h0p50_m0p35_e0p15_seed52_20260519_002234\20260519_003725
dn,s4_h0p50_m0p35_e0p15,62,4,0.5,0.35,0.15,distance_only,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.7929515418502202,0.9730232173841196,0.9159872375268504,0.6617647058823529,0.989010989010989,0.8270676691729323,0.8333333333333334,0.979390420899855,0.927686051592023,0.72,0.989010989010989,0.8679245283018868,outputs\dn_sdss32_final_s4_h0p50_m0p35_e0p15_seed62_20260519_002234\20260519_003801
dn,s4_h0p50_m0p35_e0p15,72,4,0.5,0.35,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.821917808219178,0.9817813765182186,0.9477448694447033,0.703125,0.989010989010989,0.8571428571428571,0.8053097345132744,0.9878913539290898,0.9602602339079767,0.674074074074074,1.0,0.8339622641509434,outputs\dn_sdss32_final_s4_h0p50_m0p35_e0p15_seed72_20260519_002234\20260519_003837
