dataset,profile_id,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,n_seeds,val_f1_mean,val_f1_std,val_auc_mean,val_auc_std,val_pr_auc_mean,val_pr_auc_std,test1_f1_report_only_mean,test1_f1_report_only_std,test1_auc_report_only_mean,test1_auc_report_only_std,test1_pr_auc_report_only_mean,test1_pr_auc_report_only_std,test2_f1_report_only_mean,test2_f1_report_only_std,test2_auc_report_only_mean,test2_auc_report_only_std,test2_pr_auc_report_only_mean,test2_pr_auc_report_only_std,selection_score,mean_external_f1_report_only
df,s6_h0p60_m0p30_e0p10,6,0.6,0.3,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9477717372570454,0.02952309194988509,0.9995116345877622,0.0004409675792303388,0.9981745666592804,0.0015859630482379758,0.9302804313073889,0.030963180461180836,0.9987005649717513,0.0011589239110017763,0.9964752294707295,0.002328632419809878,1.05,0.9390260842822171
df,s6_h0p60_m0p20_e0p20,6,0.6,0.2,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0000000000000002,1.5700924586837752e-16,0.9432359345496122,0.030575026175095013,0.9994541798333811,0.0005622975906654518,0.9979749646589283,0.0020041352523000448,0.9287440031712549,0.029726218360912667,0.9986158192090395,0.001246023711721398,0.9963253004687699,0.002443520541959362,1.05,0.9359899688604336
df,s6_h0p60_m0p25_e0p15,6,0.6,0.25,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9478118377667402,0.030155571771370647,0.9995259982763575,0.0005193819227740354,0.9982644528590253,0.001823322854962965,0.9328553781322271,0.026030670550779716,0.9986864406779661,0.0011632194183550666,0.996448790156619,0.0023666715600887795,1.05,0.9403336079494836
df,s6_h0p50_m0p40_e0p10,6,0.5,0.4,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9340756374163787,0.032515720202062205,0.9992099971272623,0.0005654989854935639,0.9970702526984054,0.002099566268636921,0.9345759836127145,0.023664369159955484,0.9987429378531072,0.001341250255811829,0.9966847899724612,0.0025679558222857987,1.05,0.9343258105145467
df,s6_h0p55_m0p25_e0p20,6,0.55,0.25,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9392827600044716,0.038446066288055365,0.9995403619649526,0.00034292836501908114,0.9982474965483348,0.0013118898546582271,0.9348476795925775,0.02661488615939226,0.9986723163841807,0.0017236558064043087,0.9967692798587799,0.0030275622953303007,1.05,0.9370652197985245
df,s6_h0p55_m0p30_e0p15,6,0.55,0.3,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9390010514553196,0.03431284241491825,0.999497270899167,0.0005001575796173927,0.9981310109596494,0.0018126473846896416,0.9292288033471937,0.030453694231138834,0.9987288135593222,0.0014914344690637564,0.9967538388998335,0.0027926899765193117,1.05,0.9341149274012567
df,s6_h0p55_m0p35_e0p10,6,0.55,0.35,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.9229626863835638e-16,0.9304643923609801,0.03957874028380428,0.999382361390405,0.00045591985774503716,0.9977108161946813,0.0016526213935698193,0.927656952953493,0.027117519995439557,0.9986299435028247,0.0015290811980479481,0.996533709821381,0.00280577141760981,1.05,0.9290606726572366
df,s6_h0p40_m0p40_e0p20,6,0.4,0.4,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.8770334871981449,0.07165815713035573,0.9985923585176675,0.0012792959395140462,0.995058287235949,0.004375507067769407,0.887674968108065,0.04529395817144153,0.9988700564971753,0.0012343614613664086,0.9966761090484895,0.0030039622496757985,1.05,0.8823542276531049
df,s6_h0p45_m0p35_e0p20,6,0.45,0.35,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9319758844665561,0.05779122683693976,0.9996409077851192,0.0003731795764655764,0.9986563957758487,0.0013789373690646623,0.9354240633005617,0.035028628831602245,0.9992937853107347,0.00038030824909145416,0.9976850848681835,0.0010748426282758143,1.05,0.933699973883559
df,s6_h0p45_m0p40_e0p15,6,0.45,0.4,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9060177090878423,0.06712251202729591,0.9995834530307384,0.0003880854951481176,0.9984249283091226,0.0014666572194229532,0.9107452186480437,0.046399640311378436,0.9992655367231638,0.0004341928290660575,0.9976209823040809,0.0011921506569166308,1.05,0.908381463867943
df,s6_h0p50_m0p30_e0p20,6,0.5,0.3,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.934368479880775,0.03396646754229626,0.9992530881930479,0.0006515322280978016,0.9971903162555883,0.0024426607055124025,0.9347497603611992,0.02366423095241275,0.9988135593220339,0.0012929709029769207,0.9968320492617286,0.0025185287829149307,1.05,0.9345591201209871
df,s6_h0p65_m0p20_e0p15,6,0.65,0.2,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9436885277217433,0.0387611914815992,0.999382361390405,0.000868676651204187,0.9977341480976794,0.0031129289003740926,0.9265101216102515,0.04043363821298224,0.9989124293785311,0.0007681200808575479,0.9968002161292884,0.001781360415520715,1.05,0.9350993246659973
df,s8_h0p50_m0p40_e0p10,8,0.5,0.4,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.9229626863835638e-16,0.9453495510071,0.045269530247997215,0.9995547256535477,0.0008099897833882105,0.9984725532021432,0.002708426219850824,0.9423480250562335,0.03584376890933497,0.9994350282485875,0.00037034210740473296,0.9981125218752741,0.0011909904562283332,1.05,0.9438487880316668
df,s8_h0p50_m0p35_e0p15,8,0.5,0.35,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9580528627449449,0.024621311964847615,0.9996409077851192,0.0006888583055605789,0.9988602239725978,0.0021092003716958324,0.9584282574025347,0.022041357403851818,0.9994915254237288,0.00041600781002893247,0.9983055377720872,0.0013041665716322772,1.05,0.9582405600737398
df,s8_h0p60_m0p30_e0p10,8,0.6,0.3,0.1,distance_only,5,0.9982300884955752,0.003957642438052731,1.0,0.0,1.0,1.9229626863835638e-16,0.9603124942528375,0.03517167805778953,0.9998707268026429,0.00015569867415027048,0.9995146482595224,0.0005761822511708614,0.9471385302088315,0.038015699967878895,0.9994209039548021,0.00029711418033845154,0.9980420183182481,0.0009319545167435355,1.0462512672765487,0.9537255122308346
df,s8_h0p65_m0p25_e0p10,8,0.65,0.25,0.1,distance_only,5,0.9982300884955752,0.003957642438052731,1.0,0.0,1.0000000000000002,1.1102230246251565e-16,0.968064236617171,0.03366299144157568,0.9998707268026429,0.0001927091046394491,0.9995230685115868,0.0007041050304354797,0.947015780592557,0.03670099239100137,0.9994350282485875,0.00030375442327128786,0.9980866443097405,0.0009393417627029156,1.0462512672765487,0.957540008604864
df,s10_h0p45_m0p35_e0p20,10,0.45,0.35,0.2,distance_only,5,0.9982300884955752,0.003957642438052731,1.0,0.0,1.0,1.1102230246251565e-16,0.9562693458388075,0.032210935467542626,0.9996552714737146,0.00046377145334569164,0.9987689442415636,0.0015660553000746062,0.9631353458149151,0.02809219160109313,0.9991666666666668,0.0004587678465794489,0.9973442790770928,0.0011528343094205516,1.0462512672765487,0.9597023458268613
df,s8_h0p60_m0p20_e0p20,8,0.6,0.2,0.2,distance_only,5,0.9982300884955752,0.003957642438052731,1.0,0.0,1.0,1.1102230246251565e-16,0.9544570122087472,0.0421517245892538,0.9998563631140478,0.00013436000383415568,0.9994567245524051,0.0005068342018861374,0.9417600875670324,0.046118171088782675,0.9992937853107344,0.00044384904978729816,0.9977062603648426,0.0012165760046473427,1.0462512672765487,0.9481085498878898
df,s10_h0p45_m0p40_e0p15,10,0.45,0.4,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.1102230246251565e-16,0.9578692429415865,0.03518572176600322,0.9996265440965239,0.0004581769005382611,0.9986786638570926,0.0015098392049585254,0.9695847548468206,0.03059584857885421,0.9992372881355932,0.00025167414803958,0.9974855419739133,0.0006934467612564218,1.0461837225427928,0.9637269988942035
df,s12_h0p65_m0p20_e0p15,12,0.65,0.2,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,0.0,0.9670771772547833,0.015514103879274089,0.9996696351623097,0.00048603632047364493,0.9988318458342029,0.0016784958160499185,0.9602186576113464,0.026929037245789593,0.9990395480225989,0.0011502847751744755,0.9973596995802383,0.0024961068458347357,1.0461837225427928,0.9636479174330648
df,s4_h0p60_m0p20_e0p20,4,0.6,0.2,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9462727822587433,0.03424495888634368,0.9992099971272623,0.0010395083902707775,0.9971050543055661,0.0037740104991030522,0.9366735161122428,0.03883564391921018,0.998997175141243,0.0003580167190857716,0.9968014751188328,0.0009302656981222797,1.0461837225427928,0.9414731491854931
df,s4_h0p55_m0p30_e0p15,4,0.55,0.3,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9520761717729588,0.03331993137676287,0.9992243608158576,0.0010620876940993893,0.9971762943001806,0.003878371826589068,0.9436603588717457,0.0371817465935387,0.9988559322033899,0.0005223124883361762,0.9965543093485041,0.0012582534814474574,1.0461837225427928,0.9478682653223522
df,s4_h0p55_m0p35_e0p10,4,0.55,0.35,0.1,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9540182089809512,0.034506666535595025,0.9991669060614765,0.0012671427576828231,0.9969733523624017,0.0046355323892154675,0.9365559731510498,0.042299119176305605,0.9988135593220339,0.0005270652021764528,0.9963999084444488,0.0013776728412515603,1.0461837225427928,0.9452870910660005
df,s10_h0p55_m0p30_e0p15,10,0.55,0.3,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,0.0,0.9746929221709575,0.005514300453272573,0.9995259982763575,0.0005891739242170348,0.9983543328204896,0.0018842873331585104,0.9721938209445596,0.015602460654009375,0.9988700564971751,0.0007008980664293602,0.9966515596648424,0.0015396406665180533,1.0461837225427928,0.9734433715577586
df,s10_h0p55_m0p25_e0p20,10,0.55,0.25,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.976406564062923,0.00390079368694311,0.9995978167193336,0.0006691074230883216,0.9986532989121277,0.00214626347246888,0.9673970729770801,0.014996571283250111,0.998771186440678,0.0009856692837495588,0.9965348657048899,0.0019574675526679254,1.0461837225427928,0.9719018185200016
df,s12_h0p55_m0p30_e0p15,12,0.55,0.3,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9638057201477744,0.015329286189243542,0.9996552714737146,0.0003421755027168103,0.9987215270204137,0.0012770872795163457,0.9508572929916383,0.02512995781376913,0.9991949152542372,0.0008672362391530411,0.9976190225707716,0.002040919657950473,1.0461837225427928,0.9573315065697063
df,s10_h0p55_m0p35_e0p10,10,0.55,0.35,0.1,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,0.0,0.9761752586850975,0.007569755207212688,0.9993679977018098,0.0009160723224026902,0.997976709679099,0.0026166016602795724,0.9658744923319187,0.017221210403649777,0.9984745762711865,0.0011781303656012256,0.9959510351702245,0.002237135888748827,1.0461837225427928,0.971024875508508
df,s4_h0p65_m0p25_e0p10,4,0.65,0.25,0.1,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9425070678773297,0.04279697582695645,0.9992530881930479,0.0011542454957752357,0.9972410238824498,0.004187675781484438,0.9399874756941367,0.0392303609251488,0.998997175141243,0.0004902981626471957,0.9968567974009472,0.0013590784714247726,1.0461837225427928,0.9412472717857332
df,s12_h0p60_m0p20_e0p20,12,0.6,0.2,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,0.0,0.9557657139382714,0.015061980382773255,0.9995547256535477,0.0005037540338049302,0.9983638240114562,0.0018670259969965533,0.9510362996480645,0.02630493590046357,0.9992514124293784,0.0007920946267124393,0.9977457309715376,0.0019591374293797597,1.0461837225427928,0.953401006793168
df,s12_h0p55_m0p25_e0p20,12,0.55,0.25,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9574057516147931,0.01594842435880121,0.9995834530307384,0.0004496545774920828,0.9985023381012553,0.001575867373829484,0.9508572929916383,0.02512995781376913,0.9991666666666668,0.001127070854090699,0.9977070444823578,0.0025180774857841534,1.0461837225427928,0.9541315223032157
df,s6_h0p50_m0p35_e0p15,6,0.5,0.35,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.942198263733286,0.03992353058277498,0.9993105429474289,0.0006395471663571564,0.9973969914417671,0.0024016671243516988,0.938935066964822,0.0293607859595787,0.9987146892655367,0.001403040830627862,0.9966528996750842,0.002635467117271098,1.0461837225427928,0.940566665349054
df,s4_h0p40_m0p40_e0p20,4,0.4,0.4,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.1102230246251565e-16,0.911702510222937,0.055129144229276006,0.9995978167193336,0.0003887494571308614,0.9984827962126758,0.0014497148917352605,0.9131096069309541,0.04474354013790675,0.999223163841808,0.0003158288103813047,0.9974612102872973,0.000862003340945798,1.0461837225427928,0.9124060585769456
