dataset,profile_id,seed,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,val_f1,val_auc,val_pr_auc,val_precision,val_recall,val_specificity,test1_f1_report_only,test1_auc_report_only,test1_pr_auc_report_only,test1_precision_report_only,test1_recall_report_only,test1_specificity_report_only,test2_f1_report_only,test2_auc_report_only,test2_pr_auc_report_only,test2_precision_report_only,test2_recall_report_only,test2_specificity_report_only,saved_dir
dpn,s4_h0p50_m0p30_e0p20,82,4,0.5,0.3,0.2,distance_only,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9864864864864865,1.0,1.0,0.9733333333333334,1.0,0.9901477832512315,0.972972972972973,0.9997313994090786,0.999288382850027,0.96,0.9863013698630136,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed82_20260519_121738\20260519_123656
dpn,s4_h0p55_m0p35_e0p10,42,4,0.55,0.35,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9733333333333334,0.9997313994090787,0.9992440337043613,0.948051948051948,1.0,0.9803921568627451,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed42_20260519_121738\20260519_123733
dpn,s4_h0p55_m0p35_e0p10,52,4,0.55,0.35,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9864864864864865,0.9999325190633646,0.9998148833765275,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,1.0,1.0000000000000002,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed52_20260519_121738\20260519_123811
dpn,s4_h0p55_m0p35_e0p10,62,4,0.55,0.35,0.1,distance_only,0.9925925925925926,1.0,1.0,1.0,0.9852941176470589,1.0,0.9863013698630136,0.9980430528375734,0.9961052914316414,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9931972789115646,0.9999328498522697,0.9998148833765275,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed62_20260519_121738\20260519_123847
dpn,s4_h0p55_m0p35_e0p10,72,4,0.55,0.35,0.1,distance_only,0.9925925925925926,1.0,1.0,1.0,0.9852941176470589,1.0,0.9863013698630136,0.9999325190633646,0.9998148833765275,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9863013698630136,0.9929492344883158,0.9919193473911038,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed72_20260519_121738\20260519_123924
dpn,s4_h0p55_m0p35_e0p10,82,4,0.55,0.35,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9605263157894737,1.0,1.0,0.9240506329113924,1.0,0.9704433497536946,0.9419354838709677,0.9998656997045394,0.9996347031963473,0.8902439024390244,1.0,0.9558823529411765,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed82_20260519_121738\20260519_124000
dpn,s4_h0p55_m0p30_e0p15,42,4,0.55,0.3,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9798657718120806,0.9998656997045393,0.9996272309088974,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed42_20260519_121738\20260519_124037
dpn,s4_h0p55_m0p30_e0p15,52,4,0.55,0.3,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9864864864864865,1.0,1.0,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed52_20260519_121738\20260519_124114
dpn,s4_h0p55_m0p30_e0p15,62,4,0.55,0.3,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9997300762534584,0.9992883828500266,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765272,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed62_20260519_121738\20260519_124153
dpn,s4_h0p55_m0p30_e0p15,72,4,0.55,0.3,0.15,distance_only,0.9925925925925926,1.0,1.0,1.0,0.9852941176470589,1.0,0.993103448275862,1.0,1.0,1.0,0.9863013698630136,1.0,0.9863013698630136,0.9930835347837765,0.9919831880448321,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed72_20260519_121738\20260519_124237
dpn,s4_h0p55_m0p30_e0p15,82,4,0.55,0.3,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9125,1.0,1.0,0.8390804597701149,1.0,0.9310344827586207,0.8690476190476191,0.9997313994090786,0.9992883828500267,0.7684210526315789,1.0,0.8921568627450981,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed82_20260519_121738\20260519_124316
dpn,s4_h0p55_m0p25_e0p20,42,4,0.55,0.25,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.993103448275862,1.0,1.0000000000000002,1.0,0.9863013698630136,1.0,0.9864864864864865,0.999798549556809,0.9994369721569949,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed42_20260519_121738\20260519_124355
